"id","raw","encoded","pred","label","dist","training_count","not_exact"
"5269","1 large potato ((about 8 ounces/225g, peeled and cut on an angle into large bite-sized pieces))","1 large potato ( ( about 8 ounces / 225 g , peeled and cut on an angle into large bite - sized pieces ) )","russet potato","russet potato","0.1732662","21","False"
"4393","12 ounces boneless beef sirloin steak, thinly sliced across the grain (see Tip)","12 ounces boneless beef sirloin steak , thinly sliced across the grain ( see Tip )","top sirloin steak","top sirloin steak","0.15070844","6","False"
"621","3 Tbsp maple syrup","3 Tbsp maple syrup","maple syrup","maple syrup","0.09030395","17","False"
"7237","2 Garlic Cloves","2 Garlic Cloves","garlic","garlic","0.2347225","331","False"
"2515","Kosher salt","Kosher salt","kosher salt","kosher salt","0.06585992","113","False"
"8075","8 cups beef broth (low sodium)","8 cups beef broth ( low sodium )","beef broth","beef broth","0.15716858","17","False"
"8264","2 tablespoons brown sugar","2 tablespoons brown sugar","light brown sugar","light brown sugar","0.0804725","32","False"
"4177","1 teaspoon ground coriander","1 teaspoon ground coriander","ground coriander","ground coriander","0.055121023","14","False"
"6906","2 tablespoons finely chopped fresh cilantro","2 tablespoons finely chopped fresh cilantro","cilantro","cilantro","0.118871905","117","False"
"2116","2 teaspoons lime juice","2 teaspoons lime juice","lime juice","lime juice","0.051797055","71","False"
"3376","4 large sprigs fresh mint leaves, finely chopped (to yield 1/4 cup chopped mint)","4 large sprigs fresh mint leaves , finely chopped ( to yield 1 / 4 cup chopped mint )","fresh spearmint","fresh spearmint","0.17142105","10","False"
"7216","1 shallot, minced","1 shallot , minced","shallot","shallot","0.09602545","35","False"
"4078","2 Tbsp. White Miso Paste","2 Tbsp . White UNK Paste","white miso","white miso","0.18983568","6","False"
"5531","1 lb. ground turkey (light or dark meat)","1 lb . ground turkey ( light or dark meat )","ground turkey","ground turkey","0.10595861","16","False"
"7031","1 tablespoon 2% milk","1 tablespoon 2 % milk","2% milk","2% milk","0.055395737","4","False"
"7883","4 ounces cheddar cheese, cubed","4 ounces cheddar cheese , cubed","cheddar cheese","cheddar cheese","0.09271656","4","False"
"5437","3 Tbsp honey","3 Tbsp honey","honey","honey","0.0881968","60","False"
"8857","2 tsp smoked paprika","2 tsp smoked paprika","smoked paprika","smoked paprika","0.06786038","20","False"
"1016","4 slices whole wheat bread","4 slices whole wheat bread","sandwich bread","sandwich bread","0.12419206","31","True"
"5318","3/4 cup thinly sliced green onions, divided","3 / 4 cup thinly sliced green onions , divided","green onion","green onion","0.13234082","109","False"
"8414","2 teaspoons minced garlic ((about 4 cloves))","2 teaspoons minced garlic ( ( about 4 cloves ) )","garlic","garlic","0.15127425","331","False"
"349","1 1/4 tsp coriander powder","1 1 / 4 tsp coriander powder","ground coriander","ground coriander","0.18293962","14","False"
"76","2 tablespoons fresh lemon juice","2 tablespoons fresh lemon juice","lemon juice","lemon juice","0.050502457","66","False"
"2402","2” ginger roughly chopped","2 ginger roughly chopped","fresh ginger","fresh ginger","0.13406685","124","False"
"6667","1/2 tsp fresh thyme (chopped)","1 / 2 tsp fresh thyme ( chopped )","fresh thyme","fresh thyme","0.051943574","32","False"
"4990","½ lemon ( to finish)","1 / 2 lemon ( to finish )","lemon","lemon","0.26542568","28","False"
"834","1 chipotle chile, canned in adobo sauce","1 chipotle chile , canned in adobo sauce","chipotle pepper in adobo sauce","chipotle pepper in adobo sauce","0.10122838","7","False"
"2180","corn or flour tortillas for serving","corn or flour tortillas for serving","corn tortilla","corn tortilla","0.10064573","15","False"
"754","2 tbsp parmesan cheese","2 tbsp parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.16239487","57","False"
"6241","1 lemon (zest and juice)","1 lemon ( zest and juice )","lemon","lemon","0.23438375","28","False"
"4291","1/2 of a cucumber","1 / 2 of a cucumber","slicing cucumber","slicing cucumber","0.122962475","27","False"
"3549","1 1/2 tbsp honey, raw for Paleo","1 1 / 2 tbsp honey , raw for UNK","honey","honey","0.14555264","60","False"
"3295","1 lb. boneless, skinless chicken breasts, sliced horizontally through the middle","1 lb . boneless , skinless chicken breasts , sliced horizontally through the middle","skinless chicken breast","skinless chicken breast","0.1915217","53","False"
"6543","2 avocados, diced","2 avocados , diced","hass avocado","hass avocado","0.15898812","64","False"
"78","2 teaspoons extravirgin olive oil","2 teaspoons extravirgin olive oil","olive oil","olive oil","0.1497483","223","False"
"2310","Chopped fresh coriander / cilantro","Chopped fresh coriander / cilantro","cilantro","cilantro","0.14163688","117","False"
"4982","Cooked rice or rice noodles and lime wedges (for serving)","Cooked rice or rice noodles and lime wedges ( for serving )","cooked white rice","cooked white rice","0.18542214","17","False"
"4563","2 kg braising beef (chopped into bitesize chunks)","2 UNK braising beef ( chopped into bitesize chunks )","chuck steak","chuck steak","0.23318672","7","True"
"5096","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.06266169","223","False"
"4854","1 yellow onion, finely diced","1 yellow onion , finely diced","yellow onion","yellow onion","0.048828192","164","False"
"4693","2 cups Almond Milk","2 cups Almond Milk","almond milk","almond milk","0.2677876","14","False"
"4647","1/2 bunch cilantro","1 / 2 bunch cilantro","cilantro","cilantro","0.106665224","117","False"
"3367","1 medium green pepper","1 medium green pepper","green bell pepper","green bell pepper","0.1417688","32","False"
"4549","1 (14-ounce) can chickpeas, undrained","1 ( 14 - ounce ) can chickpeas , undrained","chickpea","chickpea","0.09427309","27","False"
"6172","1 cup beet stems and greens, chopped (optional or add another cup cabbage)","1 cup beet stems and greens , chopped ( optional or add another cup cabbage )","green cabbage","green cabbage","0.21101701","12","True"
"1284","1/2 medium lemon, juiced ((1/2 lemon yields ~ 1 Tbsp))","1 / 2 medium lemon , juiced ( ( 1 / 2 lemon yields 1 Tbsp ) )","lemon","lemon","0.33147454","28","False"
"6586","1 1/2 tbsp hummus","1 1 / 2 tbsp hummus","hummus","hummus","0.0846902","9","False"
"6697","2 ounces crumbled goat cheese","2 ounces crumbled goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.122552544","12","False"
"5465","2 teaspoons black sesame seeds","2 teaspoons black sesame seeds","hulled white sesame seed","hulled white sesame seed","0.22815698","26","True"
"581","1 tablespoon vegetable oil","1 tablespoon vegetable oil","vegetable oil","vegetable oil","0.05327482","80","False"
"3755","1 (8-ounce) package fresh baby spinach","1 ( 8 - ounce ) package fresh baby spinach","fresh spinach","fresh spinach","0.10074355","50","False"
"7167","2 cups coarsely grated carrots","2 cups coarsely grated carrots","carrot","carrot","0.13114767","61","False"
"2871","1/2 cup plus 2 tablespoons fresh flat-leaf parsley, coarsely chopped","1 / 2 cup plus 2 tablespoons fresh flat - leaf parsley , coarsely chopped","fresh parsley","fresh parsley","0.12850566","85","False"
"6782","1/3 cup shredded cheddar cheese","1 / 3 cup shredded cheddar cheese","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.0862197","26","False"
"6884","1/2 Tbsp dried rosemary or fresh","1 / 2 Tbsp dried rosemary or fresh","dried rosemary","dried rosemary","0.09550102","5","False"
"1489","4 cups chopped romaine lettuce","4 cups chopped romaine lettuce","romaine lettuce","romaine lettuce","0.041288227","27","False"
"8232","1 or 2 cloves organic peeled fresh garlic","1 or 2 cloves organic peeled fresh garlic","garlic","garlic","0.22315192","331","False"
"2471","2 tablespoons chopped fresh dill","2 tablespoons chopped fresh dill","fresh dill","fresh dill","0.033697125","13","False"
"5348","1/2 teaspoon dried oregano","1 / 2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.0512093","41","False"
"2421","3 cloves garlic","3 cloves garlic","garlic","garlic","0.09047979","331","False"
"6301","freshly-grated Parmesan cheese, for garnish","freshly - grated Parmesan cheese , for garnish","grated parmesan cheese","grated parmesan cheese","0.13040185","57","False"
"4659","1 tablespoon Dijon mustard","1 tablespoon Dijon mustard","dijon mustard","dijon mustard","0.10824393","29","False"
"7980","zest of one lemon","zest of one lemon","lemon zest","lemon zest","0.118739456","13","False"
"585","5 slices bacon (cooked, chopped)","5 slices bacon ( cooked , chopped )","bacon","bacon","0.18162207","23","False"
"2539","6 leaves romaine lettuce","6 leaves romaine lettuce","romaine lettuce","romaine lettuce","0.043996774","27","False"
"2451","800g / 28 oz crushed tomato ((Note 1))","800 g / 28 oz crushed tomato ( ( Note 1 ) )","crushed tomato","crushed tomato","0.17574325","19","False"
"1439","1/4 red onion, finely diced","1 / 4 red onion , finely diced","red onion","red onion","0.07103147","67","False"
"7347","1 cup Italian breadcrumbs","1 cup Italian breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.16348653","10","False"
"1775","1/2 small cucumber (seeded & sliced into matchsticks)","1 / 2 small cucumber ( seeded sliced into matchsticks )","slicing cucumber","slicing cucumber","0.15712303","27","False"
"1872","2-3 cups loosely packed spring lettuce mix","2 - 3 cups loosely packed spring lettuce mix","spring lettuce mix","spring lettuce mix","0.13255778","8","False"
"1801","1 teaspoon sesame oil","1 teaspoon sesame oil","sesame oil","sesame oil","0.06403043","68","False"
"1759","1/4 tablespoon granulated sugar","1 / 4 tablespoon granulated sugar","white sugar","white sugar","0.2267853","51","False"
"7544","1/2 pound andouille sausage, diced","1 / 2 pound andouille sausage , diced","andouille sausage","andouille sausage","0.068333216","2","False"
"7469","2 tablespoons canola oil, divided","2 tablespoons canola oil , divided","canola oil","canola oil","0.08986121","31","False"
"8334","2 tablespoons fresh lemon juice","2 tablespoons fresh lemon juice","lemon juice","lemon juice","0.050502457","66","False"
"4789","1 tablespoon dark soy sauce","1 tablespoon dark soy sauce","dark soy sauce","dark soy sauce","0.059981897","8","False"
"7571","1/3 lb Haricot Verts (blanched)","1 / 3 lb UNK UNK ( blanched )","fresh green bean","fresh green bean","0.27570796","11","False"
"2557","Sliced avocado, for serving","Sliced avocado , for serving","hass avocado","hass avocado","0.21184883","64","False"
"6676","1 inch ginger (chopped)","1 inch ginger ( chopped )","fresh ginger","fresh ginger","0.09610826","124","False"
"3388","1 teaspoon ground cinnamon","1 teaspoon ground cinnamon","ground cinnamon","ground cinnamon","0.029635537","19","False"
"455","salt","salt","table salt","table salt","0.0976324","208","False"
"666","1 Tbsp flaxseed meal","1 Tbsp flaxseed meal","flaxseed meal","flaxseed meal","0.099593244","3","False"
"2208","1/4 cup fine breadcrumbs","1 / 4 cup fine breadcrumbs","bread crumb","bread crumb","0.19742325","6","False"
"2762","4-5 ounces fresh spinach, (stems removed and coarsely chopped)","4 - 5 ounces fresh spinach , ( stems removed and coarsely chopped )","fresh spinach","fresh spinach","0.09408338","50","False"
"2799","Chili Peppers, sliced","Chili Peppers , sliced","bird's eye chili pepper","bird's eye chili pepper","0.1919656","14","False"
"3466","2 tablespoon Cornstarch","2 tablespoon Cornstarch","cornstarch","cornstarch","0.14816171","46","False"
"4089","1/4 cup seasoned whole wheat or gluten-free breadcrumbs","1 / 4 cup seasoned whole wheat or gluten - free breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.1652288","10","True"
"6088","1 small head green cabbage, quartered, cored and shredded","1 small head green cabbage , quartered , cored and shredded","green cabbage","green cabbage","0.07848251","12","False"
"8389","1 medium head of cauliflower, cut into small florets","1 medium head of cauliflower , cut into small florets","white cauliflower","white cauliflower","0.17631477","21","False"
"2521","1 (1-inch) knob ginger, peeled, roughly chopped","1 ( 1 - inch ) knob ginger , peeled , roughly chopped","fresh ginger","fresh ginger","0.10668521","124","False"
"2802","2 tbsp vegetable oil (, divided)","2 tbsp vegetable oil ( , divided )","vegetable oil","vegetable oil","0.06677193","80","False"
"6083","1.5 pounds corned beef, cut into large chunks","1 . 5 pounds corned beef , cut into large chunks","corned beef brisket","corned beef brisket","0.10210417","2","False"
"6206","1/4 th of an apple, sliced","1 / 4 th of an apple , sliced","apple","apple","0.102223545","20","False"
"7148","avocado","avocado","hass avocado","hass avocado","0.15548548","64","False"
"4696","6 cloves garlic","6 cloves garlic","garlic","garlic","0.1117915","331","False"
"3542","1 teaspoon honey","1 teaspoon honey","honey","honey","0.04822655","60","False"
"7100","¼ cup thinly sliced spring onion, white part only (or use shallot)","1 / 4 cup thinly sliced spring onion , white part only ( or use shallot )","green onion","green onion","0.18410544","109","False"
"2647","1 5- ounce can Genova Wild Caught Albacore Tuna (don't drain)","1 5 - ounce can UNK Wild UNK UNK Tuna ( don t drain )","water-packed white tuna","water-packed white tuna","0.3400642","4","False"
"6714","1/4 teaspoon red chili flakes ((optional))","1 / 4 teaspoon red chili flakes ( ( optional ) )","crushed red pepper flake","crushed red pepper flake","0.12935409","57","False"
"4264","olive oil (optional)","olive oil ( optional )","olive oil","olive oil","0.02940574","223","False"
"1751","1 tablespoon freshly squeezed lemon juice, or more, to taste","1 tablespoon freshly squeezed lemon juice , or more , to taste","lemon juice","lemon juice","0.13898766","66","False"
"7125","1 teaspoon olive oil","1 teaspoon olive oil","olive oil","olive oil","0.061275862","223","False"
