"id","raw","pred","label","dist","training_count","not_exact"
"6736","1 tablespoon Shaoxing wine or good medium-dry sherry","Shaoxing wine","Shaoxing wine","0.16214044","10","False"
"5259","1/2 cup crumbled blue cheese, plus more for garnish","crumbled blue cheese","crumbled blue cheese","0.09599658","2","False"
"8373","2 tablespoons canola oil","canola oil","canola oil","0.06985362","31","False"
"6010","3 tablespoons tomato paste","tomato paste","tomato paste","0.069951355","26","False"
"2162","2 slices ½”-thick Pullman or other white bread","sandwich bread","sandwich bread","0.136949","31","False"
"172","2 tbsp chopped fresh basil","fresh basil","fresh basil","0.05615888","39","False"
"8328","about a cup of fresh parsley, chopped","fresh parsley","fresh parsley","0.118272536","85","False"
"4071","1 head (2 lbs.) Napa cabbage","napa cabbage","napa cabbage","0.14102611","3","False"
"8853","1/2 cup olive oil","olive oil","olive oil","0.064868964","223","False"
"8917","1 teaspoon coarse sea salt","kosher salt","kosher salt","0.1615135","113","False"
"6378","1 large bunch asparagus","fresh green asparagus","fresh green asparagus","0.15999141","11","False"
"5013","1 (15 ounce) can kidney beans, drained","red kidney bean","red kidney bean","0.17322607","6","False"
"6058","2 1/2 tablespoons olive oil, divided","olive oil","olive oil","0.08944845","223","False"
"2884","¾ cup peanuts ((shelled and peeled, or already dry roasted))","dry-roasted peanut","dry-roasted peanut","0.21104279","18","False"
"8472","1 head broccoli, cut into florets","broccoli","broccoli","0.12795424","13","False"
"8994","4 tablespoons extra virgin olive oil, plus more for serving","extra-virgin olive oil","extra-virgin olive oil","0.124156594","50","False"
"202","2 tbsp olive oil","olive oil","olive oil","0.06023784","223","False"
"363","1 cup / 250 ml chicken broth / stock","chicken broth","chicken broth","0.17317306","56","False"
"6114","4 salmon fillets (with skin), 6 to 8 ounces each and about 1 inch thick","farmed atlantic salmon","farmed atlantic salmon","0.17818934","19","False"
"6085","2 carrots, peeled and diced","carrot","carrot","0.13726999","61","False"
"7700","8 ounces dried udon noodles","udon noodle","udon noodle","0.15292972","1","False"
"7599","1/2 teaspoon kosher salt","kosher salt","kosher salt","0.07057497","113","False"
"7115","¼ cup red onions (diced, ⅛ inch dice)","red onion","red onion","0.14420697","67","False"
"1156","1/2 pound sliced fresh mushrooms","white mushroom","white mushroom","0.10620205","24","False"
"5382","1 small yellow onion","yellow onion","yellow onion","0.033647772","164","False"
"4765","Juice of 1/2 lime","lime juice","lime juice","0.1319914","71","False"
"7433","½ tsp. crushed red pepper flakes, plus more for sprinkling","crushed red pepper flake","crushed red pepper flake","0.10486667","57","False"
"1120","1/4 cup reduced-fat mayonnaise","light mayonnaise","light mayonnaise","0.13759117","5","False"
"4674","fresh chopped parsley for garnish","fresh parsley","fresh parsley","0.10045898","85","False"
"3525","2 Tbsp olive oil","olive oil","olive oil","0.0890933","223","False"
"4063","1/4 cup Canola or vegetable oil","canola oil","canola oil","0.12032745","31","False"
"686","1 14-ounce can fire roasted tomatoes","fire-roasted diced tomato","fire-roasted diced tomato","0.13581029","9","False"
"4794","1 tablespoon mediterranean seasoning ((you can substitute Italian seasoning in a pinch))","Italian seasoning","Italian seasoning","0.24006099","16","True"
"1828","1/3 cup crumbled blue cheese","crumbled blue cheese","crumbled blue cheese","0.06928158","2","False"
"3199","1 tablespoon toasted sesame seeds","hulled white sesame seed","hulled white sesame seed","0.13652653","26","False"
"4304","1 small green cabbage, chopped into bite-sized pieces","green cabbage","green cabbage","0.105326384","12","False"
"637","1 clove garlic, minced","garlic","garlic","0.11627709","331","False"
"7140","1 (28 oz) can diced tomatoes","diced tomato","diced tomato","0.05882536","26","False"
"6907","1 tablespoon fresh lime juice","lime juice","lime juice","0.050757065","71","False"
"1814","3 large eggs","egg","egg","0.10375725","93","False"
"3601","1/4 teaspoon black pepper","ground black pepper","ground black pepper","0.06961487","200","False"
"8485","1 teaspoon grated peeled fresh ginger","fresh ginger","fresh ginger","0.05004991","124","False"
"3413","1/2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.091421336","41","False"
"347","2 tablespoons fresh lime juice","lime juice","lime juice","0.04550471","71","False"
"3471","2 tablespoons olive oil","olive oil","olive oil","0.05060727","223","False"
"3164","1/2 tsp paprika","ground paprika","ground paprika","0.12320191","25","False"
"8375","1/2 cup fresh flat-leaf parsley leaves, chopped","fresh parsley","fresh parsley","0.13087755","85","True"
"3817","1 (12-ounce) whole-grain French bread baguette, halved lengthwise","French bread","French bread","0.1473875","9","False"
"8999","1 teaspoon fennel seeds","whole fennel seed","whole fennel seed","0.13684085","4","False"
"1211","1 teaspoon sesame oil","sesame oil","sesame oil","0.054788522","68","False"
"761","1/2-1 green onion chopped","green onion","green onion","0.1471259","109","False"
"1110","Freshly ground black pepper","ground black pepper","ground black pepper","0.04590432","200","False"
"7593","1 cup uncooked Arborio rice","Arborio rice","Arborio rice","0.043155797","1","False"
"749","10 oz sliced baby bella mushrooms","brown mushroom","brown mushroom","0.12024337","11","False"
"603","2 (15 ounce) cans dark red kidney beans, rinsed and drained (**see below for substitution ideas)","red kidney bean","red kidney bean","0.2216698","6","False"
"4509","¼ teaspoon freshly grated ginger","fresh ginger","fresh ginger","0.09005295","124","False"
"6520","3 large eggs","egg","egg","0.10375725","93","False"
"4321","1/4 cup sautéed mushrooms","white mushroom","white mushroom","0.09374684","24","True"
"3337","2 cups beef broth","beef broth","beef broth","0.048584286","17","False"
"997","1/4 cup (3 tbsp) grated parmesan cheese (optional)","grated parmesan cheese","grated parmesan cheese","0.07520364","57","False"
"8725","8 ounces Italian turkey sausage links (casings removed)","turkey sausage","turkey sausage","0.21198678","2","False"
"2084","1 tablespoon extra-virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.03865866","50","False"
"8670","1 tablespoon coarsely ground black pepper","ground black pepper","ground black pepper","0.05528168","200","False"
"3914","2 Tablespoons olive oil, for searing","olive oil","olive oil","0.09351674","223","False"
"7790","1 teaspoon Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05311847","24","False"
"1340","1 tsp dried rosemary","dried rosemary","dried rosemary","0.040849704","5","False"
"6500","1/2 teaspoon ground ginger","ground ginger","ground ginger","0.047101036","9","False"
"1092","1 cup Jasmine Rice","white rice","white rice","0.18702754","25","True"
"8326","3-4 ounces fresh spinach, chopped","fresh spinach","fresh spinach","0.07247964","50","False"
"4035","1/2 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.05687149","200","False"
"6867","1/2 cup onion, chopped","yellow onion","yellow onion","0.090586886","164","False"
"3122","2 tablespoons rice wine vinegar","rice vinegar","rice vinegar","0.1294164","44","False"
"4632","2 oz. butter","unsalted butter","unsalted butter","0.12550515","93","False"
"4200","1/2 cup cherry tomatoes, (halved)","cherry tomato","cherry tomato","0.0943892","27","False"
"7748","1 cup grated Parmesan cheese (or more to taste)","grated parmesan cheese","grated parmesan cheese","0.12707777","57","False"
"8812","2 tablespoons dark brown sugar","dark brown sugar","dark brown sugar","0.08545329","2","False"
"272","1 14.5-ounce can fire-roasted crushed tomatoes","fire-roasted diced tomato","fire-roasted diced tomato","0.17161569","9","False"
"3924","2 handfuls fresh arugula leaves and/or carrot and celery sticks","arugula","arugula","0.15536118","11","True"
"4574","30 button mushrooms","white mushroom","white mushroom","0.080167875","24","True"
"7413","2 tbsp. <p>finely chopped chives</p>","fresh chive","fresh chive","0.14950624","19","False"
"7352","1 6 ounce can tomato paste","tomato paste","tomato paste","0.13189983","26","False"
"4492","1 cup chicken broth","chicken broth","chicken broth","0.05565044","56","False"
"271","2 teaspoons dried oregano","dried oregano leaf","dried oregano leaf","0.087885015","41","False"
"2121","2 Tbsp rolled oats","rolled oat","rolled oat","0.0955338","10","False"
"4114","1 lemon","lemon","lemon","0.08498179","28","False"
"1741","2 tablespoons cornstarch, optional","cornstarch","cornstarch","0.07479066","46","False"
"4186","1 1/2 pounds peeled and deveined large shrimp","shrimp","shrimp","0.20248573","38","False"
"7396","1 tbsp oil, divided","vegetable oil","vegetable oil","0.11149576","80","False"
"442","1 Lemon","lemon","lemon","0.12398666","28","False"
"7722","2 bell peppers, diced (I used one red, one yellow)","red bell pepper","red bell pepper","0.28202814","60","True"
"5374","1/3 cup rice vinegar","rice vinegar","rice vinegar","0.08262476","44","False"
"7864","1 tablespoon chopped fresh cilantro leaves","cilantro","cilantro","0.187145","117","False"
"4419","coconut oil or vegetable oil for frying","coconut oil","coconut oil","0.072101325","9","False"
"890","1 bunch kale or any hearty cooking greens, roughly chopped","kale","kale","0.23761733","15","False"
"7013","½ cup chopped cilantro, scallions or Italian parsley","cilantro","cilantro","0.13716418","117","False"
"1033","2 tablespoon vegetable oil","vegetable oil","vegetable oil","0.025970673","80","False"
"7437","4 oz. finely grated Parmesan, divided","grated parmesan cheese","grated parmesan cheese","0.24715161","57","False"
"1391","1 jalapeño, diced, seeds removed if desired","fresh jalapeno pepper","fresh jalapeno pepper","0.16333352","38","False"
"6948","1 tbsp. skim milk","skim milk","skim milk","0.06189481","5","False"
"1966","1 tsp ancho chile powder","chili powder","chili powder","0.27392536","39","True"
"4162","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"2455","1 tsp salt","table salt","table salt","0.101136014","208","False"
"6166","6 large garlic cloves, rough chopped","garlic","garlic","0.18848066","331","False"
"1545","1/2 cup part skim ricotta","part-skim ricotta","part-skim ricotta","0.05790014","5","False"
"4667","1/4 cup soy sauce","soy sauce","soy sauce","0.10344737","51","False"
"2307","3 cups / 750 ml chicken broth / stock","chicken broth","chicken broth","0.06439178","56","False"
"5053","4 oz. store-bought pre-grated Parmesan, plus more for serving","grated parmesan cheese","grated parmesan cheese","0.21235672","57","False"
"453","12 oz. small cauliflower florets","white cauliflower","white cauliflower","0.16963707","21","False"
"1151","6 or 7 sprigs fresh cilantro","cilantro","cilantro","0.15910107","117","False"
"324","1/4 cup apple cider vinegar","apple cider vinegar","apple cider vinegar","0.05280161","23","False"
"3130","1 tablespoon chili powder","chili powder","chili powder","0.056132022","39","False"
"995","Pinch of red pepper flakes ((chilli flakes) (optional))","crushed red pepper flake","crushed red pepper flake","0.11782136","57","False"
"789","1 tablespoon white vinegar","white vinegar","white vinegar","0.035435006","3","False"
"8669","1 1/2 cups chicken broth","chicken broth","chicken broth","0.06842002","56","False"
"7166","2 cups coarsely grated peeled daikon (Japanese white radish)**","daikon","daikon","0.15707415","4","False"
"1517","1/4 cup diced Vidalia or other sweet onion","white onion","white onion","0.20672959","18","True"
"2863","3 tablespoons kosher or coarse sea salt","kosher salt","kosher salt","0.123051","113","True"
"4768","Head of butter lettuce or lettuce leaves of choice","butter lettuce","butter lettuce","0.11667232","9","False"
"7338","1/2 lb pasta","penne","penne","0.12528202","4","False"
"8288","1 tablespoon toasted sesame oil","sesame oil","sesame oil","0.10938834","68","False"
"3532","1/2 bunch cilantro","cilantro","cilantro","0.06952329","117","False"
"8456","1 cup blanched shelled and skinless peanuts ((140 g))","dry-roasted peanut","dry-roasted peanut","0.23824403","18","True"
"8874","1/2 teaspoon chili powder","chili powder","chili powder","0.06565405","39","False"
"4890","1/2 teaspoon chili power, more to taste","chili powder","chili powder","0.25258848","39","False"
"3839","1/2 cup shredded cheddar cheese","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.09198848","26","True"
"3702","Freshly cracked black pepper","ground black pepper","ground black pepper","0.077942185","200","False"
"7465","6 skinless, boneless chicken thighs, cut into bite-sized pieces","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.08588486","19","False"
"1059","2 Tbsp vegetable oil","vegetable oil","vegetable oil","0.03980833","80","False"
"219","1 tablespoon all-purpose flour","all-purpose white flour","all-purpose white flour","0.089587815","36","False"
